newsDate,newsIntro,newsTitle,newsUrl
12/10;12/10;12/10,The Bulls are signing small forward Alfonzo McKinnie via the NBA's...;The NBA season is moving right along and we are starting...;What does every guy on the Chicago Bulls roster and organization...,HoopsWire: Bulls To Sign Alfonzo McKinnie Via Hardship Exception;The Cold Wire: 3 Surprise NBA Finals Contenders In The East;Pippen Ain't Easy: It's the most sought-after time of the year for the Bulls,https://hoopswire.com/bulls-to-sign-alfonzo-mckinnie-via-hardship-exception/;https://www.thecoldwire.com/surprise-nba-finals-contenders-in-the-east/;https://pippenainteasy.com/2021/12/09/sought-time-year-bulls/
12/7;12/1;11/20,"The Oklahoma City Thunder organization believes in utilizing their...;After playing a regular role for the Thunder in 2020/21, Isaiah...;When we updated our glossary entry on the NBA's salary floor...","Thunderous Intentions: OKC Blue get strong lift from Thunder training camp invites Wilson, Sarr;HoopsRumors: Thunder Notes: Roby, Watson, Deck, Player Development;HoopsRumors: How Thunder Are Simultaneously Below Salary Floor, Over Cap",https://thunderousintentions.com/2021/12/07/okc-blue-thunder-training-camp-invites/;https://www.hoopsrumors.com/2021/11/thunder-notes-roby-watson-deck-player-development.html;https://www.hoopsrumors.com/2021/11/how-thunder-are-simultaneously-below-salary-floor-over-cap.html
12/9;12/8;12/7,"After losing to the Memphis Grizzlies, the Miami Heat had to get...;The Miami Heat are in a bit of an experimenting phase right now....;Welcome one and all, new readers and returning readers, to the...","Prime Time Sports Talk: Heating Up: Bucks vs Heat Reaction;All U Can Heat: Dedmon, Martin, & Gabe Vincent Epitomize a Miami Heat Reserve Guy;Fantasy Six Pack: 2021-22 Fantasy Basketball Week 8 Waiver Wire",https://primetimesportstalk.com/2021/12/09/heating-up-bucks-vs-heat-reaction-2/;https://allucanheat.com/2021/12/08/miami-heat-dedmon-martin-vincent-epitome/;https://fantasysixpack.net/2021-22-fantasy-basketball-week-8-waiver-wire/
12/3;12/3;11/9,"Free agent forward Sam Dekker is expected to sign with Turkish...;Sam Dekker, who began the season with the Raptors, is expected...;Hoops Rumors is breaking down the 2021 offseason for all 30 NBA...",HoopsWire: Free Agent Sam Dekker Expected To Sign In Turkey;HoopsRumors: Turkey May Be Next Stop For Sam Dekker;HoopsRumors: 2021 NBA Offseason In Review: Toronto Raptors,https://hoopswire.com/free-agent-sam-dekker-expected-to-sign-in-turkey/;https://www.hoopsrumors.com/2021/12/turkey-may-be-next-stop-for-sam-dekker.html;https://www.hoopsrumors.com/2021/11/2021-nba-offseason-in-review-toronto-raptors.html
12/10;12/9;12/8,The bench for the Detroit Pistons has not produced as expected...;Diallo (face) will play during Wednesday's contest against the...;The Washington Wizards will face off with against Detroit Pistons...,"Piston Powered: Before they were Pistons: Where the bench veterans came from tells a lot;RotoWire: Active Wednesday;FortyEightMinutes: Wizards: Odds, DFS Notes, Key Trends Ahead of Pistons Matchup",https://pistonpowered.com/2021/12/09/detroit-pistons-bench-veterans-came-tells-lot/;https://www.rotowire.com/basketball/player.htm?id=&refer=SportsRef;https://fortyeightminutes.com/wizards-pistons-odds-trends-dfs/
12/9;12/7;12/2,"The Atlanta Hawks(13-12) have started the second quarter of the...;The Atlanta Hawks took on the Minnesota Timberwolves at the worst...;With the Atlanta Hawks having yet another injury crisis, it would...",Soaring Down South: John Collins earns the Atlanta Hawks a 'B+' in free agency;Soaring Down South: Gorgui Dieng plays his best game for the Atlanta Hawks against Wolves;Soaring Down South: Exploring why Gorgui Dieng is not getting minutes for the Atlanta Hawks,https://soaringdownsouth.com/2021/12/09/john-collins-earns-atlanta-hawks-b-free-agency/;https://soaringdownsouth.com/2021/12/07/atlanta-hawks-gorgui-dieng-wolves/;https://soaringdownsouth.com/2021/12/02/gorgui-dieng-minutes-atlanta-hawks/
12/9;12/9;12/8,"Some call December 15 ‘National Trade Machine Day.'...;Before we get into the 2021-22 Fantasy Basketball Week 8 Drop...;The Pacers intend to be ""very active"" leading up to the trade...",FortyEightMinutes: Which Wizards Become Trade Eligible on December 15?;Fantasy Six Pack: 2021-22 Fantasy Basketball Week 8 Drop List;FortyEightMinutes: Could Wizards Trade For Domantas Sabonis?,https://fortyeightminutes.com/washington-wizards-december-15/;https://fantasysixpack.net/2021-22-fantasy-basketball-week-8-drop-list/;https://fortyeightminutes.com/could-wizards-trade-for-domantas-sabonis/
12/11;12/11;12/10,"Dallas Mavericks superstar Luka Doncic flared up his left ankle...;Greetings, Earthlings. I'm back once again with some links and...;The Dallas Mavericks are looking to build on their eight-point...","The Smoking Cuban: Luka Doncic aggravates left ankle injury in loss to Pacers ;thePeachBasket: I said it. I'll Own it. Baseless Hot Takes and Conjecture.;FortyEightMinutes: Mavericks-Pacers: Odds, Notes, Injuries, Key Trends",https://thesmokingcuban.com/posts/mavericks-luka-doncic-ankle-injury-25-pacers;https://thepeachbasket.net/i-said-it-ill-own-it-baseless-hot-takes-and-conjecture/;https://fortyeightminutes.com/mavericks-pacers-odds-notes-injuries-key-trends/
12/11;12/10;12/9,"For the second time, this season theOKC Thunderhave a winning...;Another crazy week in the NBA is now in the books and it had some...;Nuggets guard Facundo Campazzo, who played professionally in Argentina...","Thunderous Intentions: OKC Thunder seek to make it 3 in a row versus Lakers: preview;Prime Time Sports Talk: NBA Power Rankings: 12/3-12/9;HoopsRumors: Northwest Notes: Campazzo, Hyland, Bol, Dozier, Dort, Gobert",https://thunderousintentions.com/2021/12/10/okc-thunder-3-row-lakers-preview/;https://primetimesportstalk.com/2021/12/10/nba-power-rankings-12-3-12-9/;https://www.hoopsrumors.com/2021/12/northwest-notes-campazzo-hyland-bol-dozier-dort-gobert.html
12/10;12/9;12/8,Rookie guard Ayo Dosunmu has started the past two games for the...;The Bulls have continued their hot pace heading into the heart...;Guard Matt Thomas is the latest Bulls member to enter the NBA's...,"HoopsRumors: Central Notes: Dosunmu, Jarrett Allen, Pistons;Overtime Heroics: Three Underperforming and Overperforming Bulls This Season;HoopsRumors: Matt Thomas Latest Bulls Player In Protocols",https://www.hoopsrumors.com/2021/12/central-notes-dosunmu-jarrett-allen-pistons.html;https://www.overtimeheroics.net/2021/12/08/three-underperforming-and-overperforming-bulls-this-season/;https://www.hoopsrumors.com/2021/12/matt-thomas-latest-bulls-player-in-protocols.html
10/26;10/16;10/11,"A look at each team's two-way players, as of Oct. 25. Players...;The Bulls will hang onto big man Tyler Cook for the regular season,...;The Bulls have waived center Daniel Oturu and shooting guard Ethan...","HoopsWire: NBA Players On Two-Way Contracts By Team;HoopsRumors: Bulls Converting Tyler Cook's Contract To Two-Way Deal;HoopsRumors: Bulls Waive Daniel Oturu, Ethan Thompson",https://hoopswire.com/nba-players-on-two-way-contracts-by-team/;https://www.hoopsrumors.com/2021/10/bulls-converting-tyler-cooks-contract-to-two-way-deal.html;https://www.hoopsrumors.com/2021/10/bulls-waive-daniel-oturu-ethan-thompson.html
12/11;11/24;11/24,"At this point of the regular season, it's clear that second-year...;Free agent guard Khyri Thomas has agreed to a contract with Spanish...;Former NBA shooting guard Khyri Thomas has signed with Bilbao...",Pippen Ain't Easy: 3 free agents the Bulls should've signed instead of Alfonzo McKinnie;HoopsWire: Khyri Thomas Agrees To Deal With Spanish Team;HoopsRumors: Khyri Thomas Signs With Spanish Team,https://pippenainteasy.com/2021/12/10/3-free-agents-the-bulls-shouldve-signed-instead-of-alfonzo-mckinnie/;https://hoopswire.com/khyri-thomas-agrees-to-deal-with-spanish-team/;https://www.hoopsrumors.com/2021/11/khyri-thomas-signs-with-spanish-team.html
11/3;10/25;10/24,"At Hoops Rumors, we track virtually every kind of transaction,...;Waiver claims are something of a rarity in the NBA. In order to...;The Suns didn't work out a rookie-scale extension with Deandre...","HoopsRumors: 2021/22 NBA Two-Way Contract Conversions;HoopsRumors: 2021/22 NBA Waiver Claims;HoopsRumors: Pacific Notes: Ayton, Kuminga, Dowtin, Bagley",https://www.hoopsrumors.com/2021/11/2021-22-nba-two-way-contract-conversions.html;https://www.hoopsrumors.com/2021/10/2021-22-nba-waiver-claims.html;https://www.hoopsrumors.com/2021/10/pacific-notes-ayton-kuminga-dowtin-bagley.html
12/9;12/7;12/6,"Nuggets guard Facundo Campazzo, who played professionally in Argentina...;Lakers forward Trevor Ariza participated in a live action scrimmage...;A four-game winning streak may seem like an average amount of...","HoopsRumors: Northwest Notes: Campazzo, Hyland, Bol, Dozier, Dort, Gobert;HoopsRumors: Western Notes: Ariza, Nunn, Nuggets, D'Antoni;Project Spurs: San Antonio Spurs look to remain hot, faced with five-game slate this week",https://www.hoopsrumors.com/2021/12/northwest-notes-campazzo-hyland-bol-dozier-dort-gobert.html;https://www.hoopsrumors.com/2021/12/western-notes-ariza-nunn-nuggets-dantoni.html;https://projectspurs.com/2021/12/06/san-antonio-spurs-look-to-remain-hot-faced-with-five-game-slate-this-week/
12/10;12/9;12/8,Every time it appears as though the Boston Celtics are on the...;It feels like Indiana Pacers big man Myles Turner has been on...;The Miami Heat have not had good fortune over the past couple...,Hardwood Houdini: Boston Celtics: 3 forgotten veterans the Cs could consider trading for;Raptors Rapture: This Raptors-Pacers trade brings Myles Turner to Toronto;All U Can Heat: The Miami Heat's Schedule Will Soon Flip In Their Favor,https://hardwoodhoudini.com/2021/12/10/forgotten-veterans-boston-celtics-trade/;https://raptorsrapture.com/2021/12/09/raptors-pacers-trade-myles-turner-toronto/;https://allucanheat.com/2021/12/08/miami-heat-schedule-flip-favor/
12/9;12/7;12/2,"Before we get into the 2021-22 Fantasy Basketball Week 8 Drop...;Perhaps the biggest trade in the past offseason was when...;After missing nine games due to a case of COVID-19, Sixers center...","Fantasy Six Pack: 2021-22 Fantasy Basketball Week 8 Drop List;The Cold Wire: The Lakers Have To Be Regretting 1 Blockbuster Trade;HoopsRumors: Sixers Notes: Embiid, Simmons, Drummond, Horford",https://fantasysixpack.net/2021-22-fantasy-basketball-week-8-drop-list/;https://www.thecoldwire.com/the-lakers-have-to-be-regretting-1-blockbuster-trade/;https://www.hoopsrumors.com/2021/12/sixers-notes-embiid-simmons-drummond-horford.html
12/10;12/10;12/9,"While many didn't think the Golden State Warriors would be...;The Indiana Pacers are ready to begin a ""substantial rebuild"",...;Domantas Sabonis and the Indiana Pacers are off to a 11-16 start...",Blue Man Hoop: Golden State Warriors: 2 reasons why no Pacer is worth trading for;Nugg Love: Should the Denver Nuggets make a trade with the Indiana Pacers?;Fantasy Six Pack: 2021-22 Fantasy Basketball: Domantas Sabonis,https://bluemanhoop.com/2021/12/10/golden-state-warriors-reasons-pacer-worth-trading/;https://nugglove.com/2021/12/10/should-the-denver-nuggets-make-a-trade-with-the-indiana-pacers/;https://fantasysixpack.net/2021-22-fantasy-basketball-domantas-sabonis/
12/11;12/11;12/11,Warriors star Stephen Curry is running away with the early season...;Welcome to the 2021-2022 Fantasy Basketball Week 9 Weekly Planner!...;Nets superstar Kevin Durant is having one of the best statistical...,"HoopsRumors: Pacific Notes: Curry, Ayton, AD, Ariza, Holmes;Fantasy Six Pack: 2021-22 Fantasy Basketball Week 9 Weekly Planner;The Brooklyn Game: Can Kevin Durant win MVP?",https://www.hoopsrumors.com/2021/12/pacific-notes-curry-ayton-ad-ariza-holmes.html;https://fantasysixpack.net/2021-22-fantasy-basketball-week-9-weekly-planner/;https://thebrooklyngame.com/can-kevin-durant-win-mvp/
12/10;12/10;12/9,"It's been a predictably up-and-down first quarter of the NBA season...;The Minnesota Timberwolves sit at a disappointing 11-14, but there's...;It's no question that D'Angelo Russell is one of the Minnesota...",Zone Coverage: The Wolves Will Be Fine If They Can Survive December;Dunking with Wolves: ESPN has a trade idea to send Damian Lillard to the Timberwolves;Zone Coverage: DLo Has Become Integral To Minnesota's Success,https://zonecoverage.com/2021/timberwolves/wolves-must-survive-december-for-playoff-push/;https://dunkingwithwolves.com/2021/12/10/espn-has-a-trade-idea-to-send-damian-lillard-to-the-timberwolves/;https://zonecoverage.com/2021/timberwolves/dlo-has-become-integral-to-minnesotas-success/
11/5;10/26;10/22,"The Knicks will be looking to pick up a win in Milwaukee on Friday...;A look at each team's two-way players, as of Oct. 25. Players...;The beginning of the NBA season entails different experiences...","HoopsRumors: New York Notes: Randle, Knicks, Noel, Claxton, Nets;HoopsWire: NBA Players On Two-Way Contracts By Team;NetsRepublic.com: The Brooklyn Nets Taught us Nothing",https://www.hoopsrumors.com/2021/11/new-york-notes-randle-knicks-claxton-nets-g-league.html;https://hoopswire.com/nba-players-on-two-way-contracts-by-team/;https://netsrepublic.com/the-brooklyn-nets-taught-us-nothing/
9/6;7/29;7/13,Hoops Rumors' up-to-date list of 2022 free agents by team...;The 2021 NBA Draft is upon us. As the Portland Trail Blazers don't...;After an injury-plagued 2019/20 season in which they barely sneaked...,HoopsRumors: 2022 NBA Free Agents By Team;Rip City Project: Ranking the Portland Trail Blazers last 5 NBA Draft picks;HoopsRumors: 2021 NBA Offseason Preview: Portland Trail Blazers,https://www.hoopsrumors.com/2021/09/2022-nba-free-agents-by-team.html;https://ripcityproject.com/2021/07/29/portland-trail-blazers-nba-draft-8/;https://www.hoopsrumors.com/2021/07/2021-nba-offseason-preview-portland-trail-blazers.html
11/26;11/18;11/17,"It might be surprising to some basketball enthusiasts, but the...;It's only November, but the star-studded aging Los Angeles...;The Los Angeles Lakers are a team with a strong roster that should...",Last Word on Sports: The Los Angeles Lakers At Risk of Missing the NBA Playoffs;The Cold Wire: 3 Legitimate Concerns For Lakers Fans;Overtime Heroics: 3 Key Role Players on the Lakers,https://lastwordonsports.com/basketball/2021/11/26/los-angeles-lakers-playoffs/;https://www.thecoldwire.com/legitimate-concerns-for-lakers-fans/;https://www.overtimeheroics.net/2021/11/17/3-key-role-players-on-the-lakers/
12/11;12/11;12/10,"Boy oh boy, Furkan Korkmaz is playing poorly for the Philadelphia...;Momentum is building towards a Ben Simmons trade for the 76ers,...;The NBA season is over a quarter of the way through, with most...","Section 215: The Philadelphia 76ers can't trade Furkan Korkmaz (literally);HoopsRumors: Momentum Towards Ben Simmons Trade, Lillard Off The Table;Overtime Heroics: Five Most Disappointing NBA Teams So Far",https://section215.com/2021/12/10/philadelphia-76ers-cant-trade-korkmaz/;https://www.hoopsrumors.com/2021/12/momentum-towards-ben-simmons-trade-lillard-off-the-table.html;https://www.overtimeheroics.net/2021/12/10/five-most-disappointing-nba-teams-so-far/
12/10;12/9;12/8,On Sunday night's Spurs Chisme segment on 930AM The Answer's Sweep...;The 2021 G League Showcase Cup playoff is in less than three weeks....;Editor's Note: This is Trace's debut piece on Project...,"Project Spurs: Spurs Chisme: Collins return, Spurs' 4-game win streak and possibility of making the playoffs;Project Spurs: Checking In With the Austin Spurs – December 8, 2021;Project Spurs: Stuff I Liked About the Spurs' Four-Game Winning Streak",https://projectspurs.com/2021/12/10/spurs-chisme-collins-return-spurs-4-game-win-streak-and-possibility-of-making-the-playoffs/;https://projectspurs.com/2021/12/08/checking-in-with-the-austin-spurs-december-8-2021/;https://projectspurs.com/2021/12/08/stuff-i-liked-about-the-spurs-four-game-winning-streak/
11/15;11/3;11/3,"Free agent center Norvel Pelle has agreed to a contract with the...;From Manute Bol to Yao Ming, here are the tallest NBA players...;At Hoops Rumors, we track virtually every kind of transaction,...",HoopsWire: Norvel Pelle Signing With G League's Cleveland Charge;Franchise Sports: 10 tallest players in NBA history;HoopsRumors: 2021/22 NBA Two-Way Contract Conversions,https://hoopswire.com/norvel-pelle-signing-with-g-leagues-cleveland-charge/;https://franchisesports.co.uk/tallest-nba-players-all-time/;https://www.hoopsrumors.com/2021/11/2021-22-nba-two-way-contract-conversions.html
12/9;12/9;12/8,"The Dallas Mavericks are in somewhat of a disarray. Luka Doncic is...;The Oklahoma City Thunder looked to build off Monday's win...;When theOKC Thunderlost by 73 points to the Memphis Grizzlies,...",Last Word on Sports: Dallas Mavericks: Two Trades to Fix the Team;Thunderous Intentions: Homecoming 2021: OKC Thunder knock off Toronto Raptors;Thunderous Intentions: OKC Thunder didn't create tanking - aren't to blame for NBA disparity ,https://lastwordonsports.com/basketball/2021/12/09/dallas-mavericks-two-trades-to-fix-the-team/;https://thunderousintentions.com/2021/12/08/okc-thunder-win-toronto-raptors/;https://thunderousintentions.com/2021/12/08/okc-thunder-blameless-tank-disparity/
10/20;10/17;9/22,"Last year, the Celtics were not even close to meeting expectations....;The Celtics have waived guard Garrison Mathews, according to Adam...;The 2021/22 NBA regular season will get underway in less than...","thePeachBasket: The 2021-22 Celtics Will Surprise People;HoopsRumors: Celtics Waive Mathews, Pinson, Kornet, Clemons;HoopsRumors: 2021/22 NBA Over/Unders: Southeast Division",https://thepeachbasket.net/the-2021-22-celtics-will-surprise-people/;https://www.hoopsrumors.com/2021/10/celtics-waive-mathews-pinson-kornet-clemons.html;https://www.hoopsrumors.com/2021/09/2021-22-nba-over-unders-southeast-division.html
12/10;12/8;12/6,The Dallas Mavericks are looking to build on their eight-point...;Our latest fantasy basketball waiver wire list has a mixture of...;It's nearing trade season in the NBA (does it ever really...,"FortyEightMinutes: Mavericks-Pacers: Odds, Notes, Injuries, Key Trends;SGPN: Fantasy Basketball Waiver Wire: Best Pickups Dec 8th;HoopsWire: Five Trades To Shake Up NBA? Give Us Yours, Too",https://fortyeightminutes.com/mavericks-pacers-odds-notes-injuries-key-trends/;https://www.sportsgamblingpodcast.com/2021/12/08/fantasy-basketball-waiver-wire-best-pickups-dec-8th/;https://hoopswire.com/five-trades-to-shake-up-nba-give-us-yours-too/
11/10;11/3;10/18,"Hoops Rumors is breaking down the 2021 offseason for all 30 NBA...;At Hoops Rumors, we track virtually every kind of transaction,...;We're one day away from the start of the NBA's 2021/22...","HoopsRumors: 2021 NBA Offseason In Review: Utah Jazz;HoopsRumors: 2021/22 NBA Two-Way Contract Conversions;HoopsRumors: Contract, Roster Deadlines Loom For NBA Teams",https://www.hoopsrumors.com/2021/11/2021-nba-offseason-in-review-utah-jazz.html;https://www.hoopsrumors.com/2021/11/2021-22-nba-two-way-contract-conversions.html;https://www.hoopsrumors.com/2021/10/contract-roster-deadlines-loom-for-nba-teams-2.html
12/1;11/19;11/18,Scottie Barnes and the Toronto Raptors came into Tuesday night's...;The Toronto Raptors would've been underdogs against a quality...;Blake Griffin has struggled mightily for the Nets so far this...,"Raptors Rapture: 1 stud and 1 dud from Raptors low-scoring loss against Grizzlies;Raptors Rapture: Raptors: Winners and losers from difficult defeat against Jazz;HoopsRumors: Atlantic Notes: Griffin, Flynn, VanVleet, McBride, Sixers",https://raptorsrapture.com/2021/11/30/raptors-1-stud-1-dud-low-scoring-loss-grizzlies/;https://raptorsrapture.com/2021/11/18/raptors-winners-losers-difficult-defeat-jazz/;https://www.hoopsrumors.com/2021/11/atlantic-notes-griffin-flynn-vanvleet-mcbride-sixers.html
12/10;12/10;12/9,"In Spurscast episode 641, Spurscast host Paul Garcia and Project...;While everyone else counts down the days until their favorite...;At 13-12 on the season, the Los Angeles Lakers find themselves...",Project Spurs: Spurscast Ep. 641: Takeaways from the Four Game Winning Streak;Sun-N-Gun: 3 Trades for Phoenix Suns that Become Available Next Week;Hoops Habit: 5 trade targets to help the Los Angeles Lakers chase a championship,https://projectspurs.com/2021/12/09/spurscast-ep-641-takeaways-from-the-four-game-winning-streak/;https://valleyofthesuns.com/2021/12/09/3-trades-phoenix-suns-available-week/;https://hoopshabit.com/2021/12/09/trade-targets-los-angeles-lakers/
11/10;10/21;10/4,Hoops Rumors is breaking down the 2021 offseason for all 30 NBA...;The OKC Thunder are set to start the 2021-22 NBA season against...;Some newcomers on the Jazz made a strong impression during the...,"HoopsRumors: 2021 NBA Offseason In Review: Utah Jazz;Thunderous Intentions: OKC Thunder: Thunder fully healthy as Jazz miss role players;HoopsRumors: Western Notes: Jazz, Payton II, Prince, Forrest",https://www.hoopsrumors.com/2021/11/2021-nba-offseason-in-review-utah-jazz.html;https://thunderousintentions.com/2021/10/20/okc-thunder-healthy-jazz-miss-players/;https://www.hoopsrumors.com/2021/10/western-notes-jazz-payton-ii-prince-forrest.html
12/8;12/7;12/6,The return of springy young Nets big man Nicolas Claxton to action...;BY LESLIE MONTEIRO (Photo Credit: Brad Penner/USA Today Sports)...;This was supposed to be the year of the New York Knicks....,"HoopsRumors: New York Notes: Claxton, Kemba, Noel, Thibs;Guy Boston Sports: Knicks Lack Star to Be Elite;The Cold Wire: 3 Things Wrong With The Knicks",https://www.hoopsrumors.com/2021/12/new-york-notes-claxton-kemba-noel-thibs.html;https://guybostonsports.com/knicks-lack-star-to-be-elite/?utm_source=rss&utm_medium=rss&utm_campaign=knicks-lack-star-to-be-elite;https://www.thecoldwire.com/things-wrong-with-the-knicks/
12/7;12/5;12/4,"Asked on Monday about the criticism Lakers coach Frank Vogel has...;Warriors shooting guard Klay Thompson, who has not suited up for...;NBA draft classes typically need a few years before a true...","HoopsRumors: Pacific Notes: Vogel, Lakers, Fox, Kings, Wiseman, Klay;HoopsRumors: California Notes: Thompson, Payton II, Lue, Kings Guards;The Cold Wire: 3 Looming Busts From The 2018 NBA Draft Class",https://www.hoopsrumors.com/2021/12/pacific-notes-vogel-lakers-fox-kings-wiseman-klay.html;https://www.hoopsrumors.com/2021/12/california-notes-thompson-payton-ii-lue-kings-guards.html;https://www.thecoldwire.com/looming-busts-from-the-2018-nba-draft-class/
12/8;12/3;12/1,"The Pacers intend to be ""very active"" leading up to the trade...;The Wizards continued their surprising success this season with...;The Wizards are facing a unique challenge this year; they have...",FortyEightMinutes: Could Wizards Trade For Domantas Sabonis?;The Game Haus: Big Nights From Harrell and Gafford Push Wizards Past Timberwolves;The Game Haus: What Will Rui Hachimura's Role Be With the Wizards When He Returns?,https://fortyeightminutes.com/could-wizards-trade-for-domantas-sabonis/;https://thegamehaus.com/nba/big-nights-from-harrell-and-gafford-push-wizards-past-timberwolves/2021/12/03/;https://thegamehaus.com/nba/what-will-rui-hachimuras-role-be-with-the-wizards-when-he-returns/2021/12/01/
12/9;12/9;12/7,The Atlanta Hawks are just trying to make headway in a muddled...;The Atlanta Hawks injury crisis may appear to be abating with...;The Atlanta Hawks had their first road win when they played a...,"Soaring Down South: Atlanta Hawks: Gallinari, Williams' veteran leadership critical going forward;Soaring Down South: The Atlanta Hawks rotations change with Solomon Hill out for the year;Soaring Down South: The Europen connection of the Atlanta Hawks combine to sink the Timberwolves",https://soaringdownsouth.com/2021/12/09/atlanta-hawks-gallinari-williams-veteran-leadership-critical-going-forward/;https://soaringdownsouth.com/2021/12/09/atlanta-hawks-rotation-solomon-hill/;https://soaringdownsouth.com/2021/12/07/atlanta-hawks-european-connection/
12/10;12/10;12/10,"The 11-14 Sacramento Kings, winners of three straight games, currently...;The Cleveland Cavaliers look like a real contender this...;Heading into the season, I never would've thought the Cleveland...",Overtime Heroics: Big Three-Game Road Trip for the Sacramento Kings;The Cold Wire: The Cavaliers Have Shocking NBA Playoff Odds;Right Down Euclid: Darius Garland expresses how Cavs are becoming increasingly confident,https://www.overtimeheroics.net/2021/12/10/big-three-game-road-trip-for-the-sacramento-kings/;https://www.thecoldwire.com/the-cavaliers-have-shocking-nba-playoff-odds/;https://kingjamesgospel.com/2021/12/10/cavs-darius-garland-expresses-team-increasingly-confident/
11/20;11/18;10/29,"On September 14, the Miami Heat signed Caleb Martin as one...;Explaining the decision to sign general manager Tommy Sheppard...;After being used mostly as a floor-spacing big man with the Lakers...","All U Can Heat: Miami Heat: Caleb Martin Is Excelling As A Two-Way Player;HoopsRumors: Southeast Notes: Wizards, Beal, Bridges, Heat, Hunter;HoopsRumors: Heat Notes: Morris, Garrett, Martin, Haslem",https://allucanheat.com/2021/11/19/miami-heat-caleb-martins-excelling/;https://www.hoopsrumors.com/2021/11/southeast-notes-wizards-beal-bridges-heat-hunter.html;https://www.hoopsrumors.com/2021/10/heat-notes-morris-garrett-martin-haslem.html
11/19;11/17;10/31,"Kyle Anderson enjoyed a career year for the Grizzlies as a fixture...;The OKC Thunder are back in action after a day off, the team welcomes...;Following a week of Houston Rockets basketball, the Rockets sit...","HoopsRumors: Southwest Notes: Anderson, Hart, Williamson, Morant, Garuba;Thunderous Intentions: OKC Thunder: Krejci, Maledon out vs Rockets, Kevin Porter Jr questionable;Belly Up Sports: Houston Rockets' Round-Up: Week One",https://www.hoopsrumors.com/2021/11/southwest-notes-anderson-hart-williamson-morant-garuba.html;https://thunderousintentions.com/2021/11/17/okc-thunder-krejci-maledon-rockets/;https://bellyupsports.com/2021/10/houston-rockets-round-up-week-one-2/?utm_source=rss&utm_medium=rss&utm_campaign=houston-rockets-round-up-week-one-2
12/1;11/23;11/21,Cade Cunningham had his best night shooting in the Detroit Pistons'...;The Detroit Pistons will play tonight's game against the...;We are officially a month into the NBA season and already some...,Piston Powered: Cade Cunningham shows biggest weakness in best game;Piston Powered: 4 low-cost centers the Pistons could target in a trade;Last Word on Sports: Players to Hold in Fantasy Basketball,https://pistonpowered.com/2021/12/01/cade-cunningham-weakness-best-game/;https://pistonpowered.com/2021/11/23/4-low-cost-centers-pistons-target-trade/;https://lastwordonsports.com/basketball/2021/11/20/players-to-hold-in-fantasy-basketball/
12/9;12/7;11/29,The NBA is back with its usual primetime slate of gourmet games...;It was not too long ago when the San Antonio Spurs last...;The Portland Trail Blazers are in Salt Lake City to try and salvage...,SGPN: NBA DFS Picks for Thursday – December 9th;The Cold Wire: The Spurs Are Trying To Avoid Sliding Into A Rebuild;Rip City Project: Portland Trail Blazers Betting Guide - 11/29 at Utah Jazz,https://www.sportsgamblingpodcast.com/2021/12/09/nba-dfs-picks-for-thursday-december-9th/;https://www.thecoldwire.com/the-spurs-are-trying-to-avoid-sliding-into-a-rebuild/;https://ripcityproject.com/2021/11/29/portland-trail-blazers-betting-guide-11-29-at-utah-jazz/
12/10;12/10;12/9,"The NBA Western Conference is more competitive and fierce...;Closing the books on a three-day hiatus, the Phoenix Suns return...;Despite being six games under .500, the Indiana Pacers...","The Cold Wire: 3 Surprise NBA Finals Contenders In The West;Sun-N-Gun: Phoenix Suns Game Tonight vs Boston Celtics Odds, Lineups, Prediction;The Cold Wire: 3 Reasons The Pacers Should Enter A Rebuild Now",https://www.thecoldwire.com/surprise-nba-finals-contenders-in-the-west/;https://valleyofthesuns.com/2021/12/10/phoenix-suns-game-boston-celtics-odds-lineups-prediction/;https://www.thecoldwire.com/reasons-the-pacers-should-enter-a-rebuild-now/
12/9;11/28;11/25,"The Nets are resting Kevin Durant and LaMarcus Aldridge for tonight's...;Alec Burks shot lights-out in the 3rd quarter, and the Knicks...;Immanuel Quickley put on a 3-pt shooting show late in the 4th...","HoopsRumors: New York Notes: Durant, Harden, Turner, Barrett;Knicks.City: Burks, Quickley & DEFENSE Carry Knicks. NY 99 Atlanta 90;Knicks.City: Quickley Leads Late Surge! Knicks 106 Lakers 100",https://www.hoopsrumors.com/2021/12/new-york-notes-durant-harden-turner-barrett.html;https://knicks.city/2021-22/burks-quickley-defense-carry-knicks-ny-99-atlanta-90/;https://knicks.city/2021-22/quickley-leads-late-surge-knicks-106-lakers-100/
12/11;12/11;12/11,"Welcome to the 2021-2022 Fantasy Basketball Week 9 Weekly Planner!...;For the second time, this season theOKC Thunderhave a winning...;Boy oh boy, Furkan Korkmaz is playing poorly for the Philadelphia...",Fantasy Six Pack: 2021-22 Fantasy Basketball Week 9 Weekly Planner;Thunderous Intentions: OKC Thunder seek to make it 3 in a row versus Lakers: preview;Section 215: The Philadelphia 76ers can't trade Furkan Korkmaz (literally),https://fantasysixpack.net/2021-22-fantasy-basketball-week-9-weekly-planner/;https://thunderousintentions.com/2021/12/10/okc-thunder-3-row-lakers-preview/;https://section215.com/2021/12/10/philadelphia-76ers-cant-trade-korkmaz/
